"Issue #1-Fall/Summer 2004";"1154448032";"1163180282";"<h2>Issue 1:</h2><ul><li>Premiere issue</li><li>Dated: Fall/ Summer 2004 Vol.1 Issue 1</li><li>Pages: 4 </li></ul><h3>MNN gets an Upgrade:</h3><p>Manhattan Neighborhood Network has dramatically changed its facilities to accommodate to the digital age by changing its editing systems to non- linear editing with iMovie and Final Cut Pro.<br /></p><h3>New Express Studio: </h3><p>MNN has upgraded its express studio to digital. The new express studio includes more space for active shows and robotic cameras.<br /></p><h3>In the Field tips:</h3><p> Read some helpful hints on managing equipment while on the field.<br />Crossword Puzzle: Can you solve the MNN crossword puzzle?</p>"
"Issue #2-Fall/Winter 2004";"1154448234";"1163180285";"<h2>Issue 2:</h2><ul><li>Getting Connected</li><li>Dated: Fall/ Winter 2004-05 Vol.1 Issue 2</li><li>Pages: 4<br /></li></ul><h3>MNN Yahoo Groups: </h3><p>MNN gets connected by activating class yahoo groups, in which current students and former students can communicate with each other about their shows and help each other out in productions.<br /></p><h3>The Hip Hop Drop: </h3><p>Get an inside report on the results of the Hip Hop President campaign. Hear first hand what is to come for the winner and the runner up.<br /></p><h3>Dinner with Cheney: </h3><p>Read the interesting and humorous story about a fellow producer and his encounter with Dick Cheney during the week of the Republican National Convention.<br /></p><h3>Production Updates:</h3><p> Get up to date with the latest changes in the Production Department.<br />Crossword Puzzle and Cartoons<br /></p>"
"Issue #3-Spring 2005";"1154448324";"1163180325";"<h2>Issue 3:</h2><ul><li>Expressing Yourself</li><li>Dated: Spring 2005 Vol. 2 Issue 1</li><li>Pages: 6<br /></li></ul><h3>New Mini Express Studio: </h3><p>MNN introduces the mini express studio, a quick and easy way to have a taped or live show on the air without the complications of technical no how.<br /></p><h3>Putting yourself on the internet: </h3><p>Learn about the world of Vlogging as we pioneer through the new age of placing video on the internet<br /></p><h3>Hip Hop Icon Graces MNN: </h3><p>Read about Hip Hop Icon Fab Five Freddy and his link to Public Access Television.<br /></p><h3>Love is on the Air: </h3><p>New programming on MNN is coming with love as its main theme. Read about what the shows are, who produces them and when you can catch them.<br /></p><h3>TV 80 this year: </h3><p>Celebrate the 80th anniversary of television through this in depth and informational article.<br /></p><h3>Producers Profiles:</h3><p>We take a look into the lives and history of producers who have made an impact through their shows. Profiles include Philip DeJean (Checkerboard Kids) and Jose Santiago (Lefts, Rights and Videotape)<br /></p><h3>Crossword Puzzle, Cartoons: </h3><p>The introduction of Fast Forward and more </p>"
"NYC Premiere of Uprooted this Wednesday!";"1165883345";"1166025735";"<p>[img_assist|nid=565|title=|desc=|link=none|align=left|width=120|height=139]</p><p>&nbsp;</p><p><strong> Join us for the New York Premiere of <em>UPROOTED </em>(2006)  <br /> Directed by Donia Mili<br /> </strong></p> <p> <span class=\"inline left\"><span style=\"width: 214px\" class=\"caption\"><strong>Wednesday, December 13th @ 7pm @ MNN</strong></span></span></p><p><br /> Recorded in occupied Palestine, <em>UPROOTED</em> explores questions and forms of resistance witnessed and experienced in this permanent war zone.</p> <p> The film attempts to answer the question of what constitutes resistance, and examines the tendency prevalent in the post 9/11 world to classify all resistance as terrorism. Featuring a hauntingly honest narration and striking imagery, the film is the work of self-proclaimed &quot;guerrilla filmmaker,&quot; Donia Mili, who took up a camera for the first time in order to tell this important story. </p> <p>&nbsp;</p><p><strong>Join the Director for a Q &amp; A after the film.<br /> FREE TO THE PUBLIC.</strong></p> <strong> MNN&#39;S OPEN STUDIO<br /> 537 W. 59th Street (between 10th and 11th Avenues in Manhattan)<br /> Trains: 9/A/C/B/D to Columbus Circle<br /> N/R/Q/W to 57th Street<br /> </strong><br /> Please RSVP to <u><a href=\"mailto:promo@mnn.org\" target=\"_blank\">promo@mnn.org</a></u>"
"AIDS @ 25";"1166113812";"1170966921";"<p>[img_assist|nid=536|title=|desc=|link=none|align=left|width=142|height=160]</p><p>&nbsp;</p><p>From Dec. 1-10 MNN presented a special program series called AIDS @ 25 that focused on the need to sustain awareness of the global HIV/AIDS pandemic. We featured never-before-seen programs such as &quot;AIDS in the Black Community&quot; and &quot;SIDA en la Comunidad Latina.&quot;</p><p>You can still catch repeats of the series programming on our four channels, and we hope you can take the time to fill out our <a href=\"/survey-aids-programming\">important survey</a> to voice your opinion on our programming. We also have a <a href=\"/aidsat25/main\">page of resources related to AIDS @ 25</a> that includes more information on our programs and information on HIV testing in New York. </p> "
"MNN's 2007 Grantees";"1166122362";"1167938985";"<p>[img_assist|nid=289|title=|desc=|link=none|align=left|width=92|height=112]</p> <p>MNN&#39;s Community Media Grant Program now in its 14th year, just announced its grantees for 2007. Community Media will allocate $170,000 to support community-based groups throughout Manhattan in learning how to produce or expand their skills for television programming production.</p><p>The Program’s mission is two-fold: It enables groups to increase their media capacity in reaching to a broader constituency, while providing new and fresh programming for the channel.</p><p>Twenty groups representing the arts, immigrants and youth, among others, were awarded grants ranging from $3,500 to$14,000 in three categories. The grantees include: </p><p>For the Curatorial Category (Groups use existing video and film material to create special programming): Rooftop Films,  Third World Newsreel, African Diaspora Film Festival, The Urban Visionaries Film Festival and Asian Cinevision</p> <p>For the Tactical Media Toolkit Category (Groups receive a media package that includes a camera and a computer): NEDAP, Mexicanos Unidos, Time’s Up, The Sikh Coalition, FIERCE, and the Brecht Forum.</p> <p>For Training &amp; Production (In addition to equipment, groups also receive production trainingl): Picture the Homeless, The Children’s Art Carnival, Project Reach, Coalition of the Institutionalized and Disabled, Esperanza del Barrio and the Lower East Side Girls Club.</p> <p>&quot;The grant program is just another way MNN is empowering community through ensuring access to digital media technologies. We are honored to be able to have groups that cover such a wide array of issues and constituencies. When we see their stories on our four channels, we know we have succeeded,&quot; stated Dan Couglin, MNN’s executive director.  </p><p>For a detailed description of these projects, please visit our <a href=\"/grantees\">Grantees page</a>.<br /> </p><p>&nbsp;</p>"
"Looking Back and Moving Forward: A Year in the Fight to Save Public Access TV!";"1166650579";"1167867024";"<div style=\"display: block; clear: right\">  [img_assist|nid=606|title=|desc=|link=none|align=left|width=160|height=127]   </div> <p>Back in September 2005, a cluster of anti-Community Access TV legislation emerged in the Washington—and we faced the greatest threat to Public Access TV in its thirty-five year history. Today, after fifteen months of campaigning and organizing by MNN’s producers, supporters, <a href=\"http://www.saveaccess.org\" target=\"_blank\" title=\"Save Access website\">saveaccess.org</a>, and our community allies, the threat is still real—but we have a clearer understanding of what may happen in the future. In recent months, since the Congressional Bills have been stalled, the telephone companies have been putting their efforts into lobbying for a statewide franchise system—and attack Public Access TV and the local franchising in this way.</p>    <p>Here’s an update on our campaign efforts to Save Public Access TV on the local, state and national level:</p>  <h4>What’s happening nationally?</h4>  <p>On June 8th, the House or Representatives passed the Communications Opportunity, Promotion, and Enhancement Act of 2006 (COPE Act) by 269 votes to 152. A companion bill immediately followed in the Senate’s Commerce Committee. But the Senate bill introduced by Senator Ted Stevens (R- Alaska)—currently called the “Advanced Telecommunications, Opportunity and Reform” act or “ATOR” (HR5252)—has met resistance. Nationwide, the ATOR’ Bill’s stumbling block has been the bill’s failure to protect Internet Net Neutrality—savetheinternet.com claims over a million people have spoken out against the bill. In addition, for the last year the Public Access TV community has been well organized. We have mobilized grassroots support for Public, Educational, and Governmental Access (PEG), met with elected officials in Washington, organized national protests and dozens of cities have passed resolution against these Congressional bills.  We have made important strides in getting Congress to recognize that Public Access TV is a crucial part of our democracy. Save Access mobilized 10,000 people to write their Senators through the saveaccess.org website.</p>    <p>If passed, the ATOR bill will end the local franchising system that currently pays for PEG TV, and replace it with a new national franchising system controlled by the FCC in Washington. The bill would also allow phone companies to “economically redline” low-income and rural communities, denying service to less “profitable” areas.  The national franchising system proposed by the ATOR bill would be unresponsive to the needs of local communities.  However, it does—in its current form—provide some funding for PEG. </p>    <p>Senator Stevens intended to force a vote on the bill during this past lame-duck political session following the November elections—but his efforts lost momentum.  Now, the bill automatically dies since it was not passed this session.  Experts are speculating that since Democrats now control the House and Senate, the phone companies may not lobby as hard to pass these bills in Congress and will instead push aggressively to pass video franchises state by state.  The phone companies have already spent more than $100 million on lobbying Congress, ads, campaign contributions, and astroturfs and it was the power of the people who mobilized to oppose these bills that were able to stall it.</p>    <h4>What’s happening locally?[img_assist|nid=604|title=|desc=|link=none|align=right|width=121|height=141]</h4>    <p>In a strange local turn-around on August 14th, a high-power team from Verizon—the company pushing to end local franchising nationwide—pitched the NYC City Council for a local franchise. This would allow them to bring video services to the city, and would end Time Warner and Cablevision’s long monopoly of NYC cable services by allowing for multiple local franchises.</p>    <p>Late in September the City Council approved Resolution 197 by a vote of 48-0—thereby allowing new video service providers, such as phone companies into the market. The resolution states, all new franchises shall include “provisions requiring capacity and support for public, educational, and governmental access”. Time Warner and Cablevision said they welcome the competition as long as the phone company plays by the same franchise rules as the incumbent operators.</p>    <p>If Verizon enters the marketplace, bringing in new revenue and customers, it could lead to increased money for public access TV—and new channels or audiences. Verizon is already stringing fiber-optic cables in some NYC neighborhoods, such as Long Island and plans to spend billions to reach the city’s 3 million homes and apartments.  However it is unclear if Verizon will agree to “build out” and provide its’ services to entire neighborhoods in NYC.  In addition, a Verizon spokesperson made it clear that although the company is negotiating selected local franchises, it will not end its nationwide effort to end the local franchising system.</p>    <h4>What’s happening statewide?[img_assist|nid=602|title=|desc=|link=none|align=right|width=116|height=125]</h4>    <p>One top phone-company lobbyist recently indicated that if national franchising legislation did not pass this year, Verizon would plan to push for statewide franchising legislation in New York, Massachusetts, and Pennsylvania—the company’s three largest markets now without statewide franchises.  To date, statewide video franchising legislation has already passed in New Jersey, California, Indiana, Kansas, Kentucky, Louisiana, South Carolina, South Dakota, Texas, Virginia along with several other states.</p>    <p>In May 2006, NY State Assemblyman Richard Brodsky introduced one such statewide franchising bill. Although there has been no movement on Brodsky’s Assembly bill 11529—it seems likely the campaign to save access will soon need to focus its efforts on Albany and on building a statewide network of public access TV supporters.</p>    <h4>What’s ahead in the future for Public Access TV?</h4>    <p>At a NYC Council hearing on Community Access TV on September 14th, dozens turned out to once again remind the Council of public access TV’s importance. Without MNN “we wouldn’t be able to bring the issues our organization faces to the public’s attention”, said Jean Rice of Picture the Homeless. Rice added, “Picture the Homeless has used public access TV to focus public scrutiny on the deplorable conditions inside the city’s homeless Emergency Assistance Unit, and to counter the NYPD’s illegal fingerprinting of homeless New Yorkers.” With support for public access TV at an all-time high among Council members, the push was on to provide a vision for the future of community media in the city. “This hearing could not come at a more important time. New York City is in danger of falling behind the rest of the country and the world in ensuring that all of the city’s residents, and all of the city’s diverse neighborhoods and community organizations, have access to high-tech broadband services and skills—and that their voices are heard on the critical issues of the day”, testified MNN&#39;s Executive Director Dan Coughlin.</p>    <p>The introduction of broadband services is transforming the possibilities for ‘greenspace’ of community media in the public interest. Vlogging, Community Internet, Internet radio, and a variety of other broadband uses, signal a host of new possibilities for democratic communication and grassroots media justice.</p>    <p>With the NYC Council exhibiting high levels of support for public access TV, it’s a good time to begin developing our vision of community media and other communication needs for the future—and to start working with local elected representatives to make this vision become a reality.</p>  <h4>What can you do?</h4>    <p>In the coming New Year, we will be creating statewide organizing materials and on-line tools for our community allies, Access producers and concerned citizens to take action to oppose statewide video franchise bills.</p>    <p>Please check <a href=\"http://www.saveaccess.org\" target=\"_blank\" title=\"Save Access website\">www.saveaccess.org</a> for regular updates and ways you can get involved in the campaign.</p> "
"MNN Remembers Zak";"1167433332";"1167865768";"[img_assist|nid=623|title=JOSEPH BERNARD ZAK 1926-2006|desc=|link=none|align=left|width=80|height=128]Joseph Bernard Zak, the elderly punk rocker and member of the MNN show &quot;Team Spider,&quot; died on December 13th at St. Luke&#39;s hospital. He was 80 years old. Zak prided himself on being the “Most Prolific Songwriter in the History of the World,&quot; writing approximately 30,000-40,000 original song lyrics. Zak was born in 1926, in upstate New York, and was apparently raised by Franciscan priests. He studied to become a priest himself, mastering several languages and religious texts. His sharp tongue soon got him expelled from the brotherhood and he was forced to join the Navy, serving in the Pacific during World War II. Zak went on to become a teacher and mentor at a home for delinquent boys, a night watchman and a hotel doorman before joining Team Spider.  Zak&#39;s legacy lives on...<p>Team Spider on MNN Wednesdays at 10:30 pm on TWC 57/RCN 85/MNN.org.  See  <a href=\"http://www.teamspider.com\" target=\"_blank\">www.teamspider.com</a> for more info. </p>"
"MNN offers Community Production Assistance";"1168359198";"1168360064";"<p>[img_assist|nid=295|title=|desc=|link=none|align=left|width=137|height=90]</p><p>If you are a Manhattan-based community organization, MNN can assist with video production to get your message out. We work to build a non-commercial space for communication and to develop a more media literate public. We offer on-going training and technical assistance to the community. </p><p>Some of the services we offer are:</p><p>•    Consultation, training, and production services to your organizations’ members, staff, and/or clients. You can produce programming that meets your needs for playback on MNN.  <br />•    Under limited circumstances MNN may also provide technical assistance and production crew for your organization&#39;s shows for MNN.</p><p>Organizations must meet the following criteria to be considered:<br /><br />•    Demonstrated service in at least one of the following categories: community organizing, community development, community service, community education, or community artistic/cultural activities.<br />•    Manhattan-based, serving Manhattan residents.<br />•    Agreement to provide MNN services at no charge to participants.<br />•    501 (c) (3) certification from IRS or letter of agreement from a fiscal sponsor including their 501 (c) (3) certification.<br /><br />Many activities take place at MNN’s main facility at 537 West 59th Street.  It may also be possible to conduct training at your organization’s facility..<br /><br />There are a number of ways MNN can assist your organization in furthering your mission and goals.  Please fill out the <a href=\"/system/files/FP_App.pdf\">Application for Community Production Assistance</a>, and include all requested materials. Your application will be reviewed by MNN staff and a proposal of service(s) will be forwarded to your organization&#39;s contact person.  <br /><br /></p>"
"Programming for World AIDS Day";"1163024581";"1168567325";"<p>[img_assist|nid=440|title=|desc=|link=none|align=left|width=63|height=101]</p><p>&nbsp;</p><p>As you may know, Dec. 1st, 2006 is World AIDS Day. MNN is hosting a number of programs in honor of this event and to commemorate the 25th anniversary of the first diagnosis of the disease.<br /></p><p>The program series will begin on Dec 1st and end on Dec. 10th. We are asking community groups, and individual media makers to submit programming on issues surrounding HIV and AIDS. We are also seeking older material as well, to chart the course of the epidemic in our communities over the past 25 years.</p> <!--BREAK--> <p>We are accepting tapes of various lengths on MiniDV, DV cam, or VHS. If you have material on DVD and can&#39;t transfer it to MiniDV, send it to us and we can make the transfer. <br /></p><p>If you are interested in submitting programming you can mail it to:<br /><br />Manhattan Neighborhood Network<br />attn: Ivettza Sanchez<br />537 W. 59th<br />New York, NY 10019<br /><br />You can also hand deliver any programming that you might have, but please make sure we have it at MNN by Nov. 20th, 2006. If you have any questions or concerns, please feel to contact Ivettza at 212-757-2670 x345.</p>"
"Jan. 17th: Youth Channel at Anthology Archives";"1168966774";"1168973941";"<p>[img_assist|nid=668|title=Beyond the Hijab|desc=|link=none|align=left|width=120|height=80]</p><p><span style=\"color: #000099\"><span style=\"font-weight: normal\"><span style=\"color: #000000\">MNN&#39;s <a href=\"http://www.youthchannel.org\">Youth Channel</a> will be hosting </span></span></span><span style=\"color: #000099\"><span style=\"font-weight: normal\"><span style=\"color: #000000\"><strong>Ideas &amp; Identities</strong>, </span></span></span><span style=\"color: #000099\"><span style=\"font-weight: normal\"><span style=\"color: #000000\">a special screening of youth-created videos at the Anthology Film Archives, located at 32 Second Ave. </span></span></span>We will be highlighting exceptional youth media created by members of the Lower East Side Girls Club, the TRUCE program at Harlem Children&#39;s Zone, as well as featuring &quot;Beyond the Hijab: Struggling Against Stereotypes&quot;, an original Youth Channel production about growing up as a African-American Muslim woman. </p><p><span style=\"color: #000099\"><span style=\"font-weight: normal\"><span style=\"color: #000000\"> Reception will begin at 6:30PM, and the films start at 7PM.  There will also be a short Q&amp;A session afterwards so that members of the audience can have a chance to speak with the youth about the films. These fantastic works by youth filmmakers deserve the recognition and celebration they have earned as part of the Ideas &amp; Identities MNN Youth Channel Screening. </span></span></span></p><p><span style=\"color: #000099\"><span style=\"font-weight: normal\"><span style=\"color: #000000\">Please join us on Wednesday, Jan 17th, for this wonderful event. For more information or to RSVP please contact Mariela at (212) 757-2670 ext. 330 or mariela@youthchannel.org.</span></span></span></p><p>Fee: $5 </p><p>&nbsp;</p><p><em><strong>About the films:</strong></em></p><p><strong>Beyond the Hijab: Struggling Against Stereotypes</strong><br />A documentary about 18-year-old Habibah Ahmad, a young African-American Muslim woman, and her daily struggle against discriminatory labels.  The film is a vivid exploration of race, identity, and religious intolerance  in post-9/11 America. The camera follows Habibah as she interacts with her peers and family membes and asks questions about religious freedom, discrimination, and the future.   </p><p><strong>Jenasis</strong><br />A short film featuring spoken word, music, and the sounds of the Lower East Side. This video is based  on an epic poem written and performed by the girls of the Lower East Side Girls Club. Accompanying each autobiographical stanza with images of their community and originally composed music, they create the story of a girl named Jenasis. To learn more about the Lower East Side Girls Club, visit <a href=\"http://www.girlsclub.org\">www.girlsclub.org</a>.</p><p><strong>Skin</strong><br />An experimental video piece that explores the issues of discrimination, racial identity, and self-esteem. It follows two African-Americans from the TRUCE program who attempt to change the color of their skin using face paint; one wishes to become darker and the other hopes to become lighter. To learn more about TRUCE, visit <a href=\"http://www.hcz.org\">www.hcz.org</a>.<br /></p><p>&nbsp;</p>"
"MNN Envisions Community Media and Public Access TV in the 21st Century";"1168995131";"1169667621";"<div align=\"center\">[img_assist|nid=597|title=|desc=|link=none|align=left|width=127|height=98]</div><div align=\"center\"> </div> <div align=\"left\"><p>MNN Envisions Community Media and Public Access TV in the 21st Century: Launching Our Franchise Renewal in 2008</p></div>       <p>Manhattan Neighborhood Network (MNN) continues to be the vehicle for thousands of community based groups and individuals to inform and express their viewpoints on different issues. </p> As the demand for mass global communication and alternative media increases there is a bigger need for communities of color and low-income communities to be able to keep up and be part of the information highway. Now more than ever, it is important  to defend community media and Public, Educational and Governmental Access Centers (PEG) which allow us to have a voice in the media landscape.  Nationally, there are 1.2 million volunteers and 250,000 community organizations that create programming for PEG Access channels – together they produce 20,000 hours of new and local program a week, more than all the major networks combined.<br /><br />In the last fifteen months, MNN has been working with coalitions, such as <a href=\"http://www.saveaccess.org\" target=\"_blank\">Saveaccess.org </a>in an effort to bring awareness to the public about what the phone companies are doing to take away local control PEG Access Centers in cities and localities through federal and statewide franchise legislation. The major forces behind this overhaul legislation are the rapid changes and convergence of digital technologies with the introduction of broadband Internet service —a service that will blur the traditional boundaries between cable TV, phone service and the Internet. Essentially, phone companies do not want to pay local franchise fees for using the “public-rights-of-way”. The legislation also doesn’t have “build-out” requirements which would allow phone companies to “redline” low-income and rural communities, denying broadband service to these communities and furthering the digital divide.   Local franchise fees make PEG Access possible, but the phone companies don’t want to be accountable to our local communities and local government. Free speech, local control and PEG Access have been under attack as phone companies try to pass overhaul legislation that would further de-regulate the media industry, increase corporate mergers of media giants like AT&amp;T and Bellsouth and destroy our local public interest media. <br /><br />At the end of the 2006, the legislation has stalled in Washington, and now the phone companies are now trying to pass “statewide” franchises. In more than a dozen states statewide franchise legislation have been adopted or proposed, having the same negative impact on Public Access TV. And now in another devastating blow to PEG Access, it looks like the FCC has taken a favorable position to the telcos, supporting the elimination of local franchises and local control of PEG Access.<br /><br />   <p><strong>Local franchises: Why are they important for Public Access TV?</strong></p>It is also critical for New Yorkers to be aware of the important role of that PEG Access plays in our media democracy and how Public Access TV centers operate through the local franchise renewal process.There are nine cable franchises in the City covering all five boroughs. All cable franchises in the City are owned and controlled by either Time Warner Cable (TWC) or Cablevision. These franchises agreements all expire in 2008.  <br /><br />A local franchise is an agreement between a city, town, or region and a telecommunication company. It basically says that in return for running their cables on streets and publicly owned property (called the Public-Rights-Of-Way) a telecommunications company must pay rent and agree to certain local stipulations—such as responding to consumer complaints, serving all people who request service (Universal Service), providing channel space and resources for Community Access TV, and supporting the educational Institutional Network (I-Net). Local franchises ensure that telecommunications companies pay fair compensation to local communities for using the publicly owned infrastructure—they are an important way of making sure these huge corporations are responsive to local needs and consumer complaints—and the local franchising system is based on the principal that local communities should be able to govern themselves.<br /><br />MNN is responsible for administering the Public Access cable television services in Manhattan. MNN purpose is to ensure the ability of Manhattan residents to exercise their First Amendment rights through the medium of cable television and to create opportunities for mutual communication, education, artistic expression and other noncommercial uses of video facilities on an open, uncensored and equitable basis.  In providing services, MNN seeks to involve the diverse racial, ethnic and geographic communities of Manhattan in the electronic communication of their varied interests, needs, concerns and identities.  MNN, the Public Access Television in Manhattan is financially supported by Time Warner Cable and RCN Cable, under a franchise agreement with the City of New York.  MNN facilities and services are used by thousands of individuals who work hard for the opportunity of bringing information, education and entertainment to other New Yorkers.  You would never see such a diverse array of local programming in the corporate media.<br /><br />In September 2006, the New York City Council unanimously voted to approve an authorizing resolution to negotiate new franchise agreements with cable/video companies. All cable franchise holders are subject to comparable obligations and requirements.  Essentially, all video service providers, including phone companies , would  have to obey by the same provisions requiring capacity and support for Public Access TV through local franchises.<br /><br /> <p><strong>MNN’s Next Steps: We Need Your Participation to Ensure the Future of Public Access TV!</strong></p> <p>MNN is currently working to make sure we have a successful franchise renewal agreement in 2008 that will protect and expand our PEG Access TV needs, and ensure access to cutting edge technology for all Manhattan residents.   <br /><br />One major step in this franchise renewal process is undergoing a Community Needs Assessment.  This involves community planning meetings with MNN’s stakeholders, community residents, and community based organizations, elected officials, city agencies, and Manhattan residents to gather feedback and information that will help MNN provide services to meet the PEG Access, technology and communications needs of Manhattan residents and groups - now and in the future. MNN’s goal is to make sure our 2008 renewal franchise agreement guarantees that communities remain on the cutting-edge of new technologies and are included in this digital age of information.  Our new franchise negotiations  aim to protect current and future funding for PEG Access channels and their facilities.  <br /><br />We will keep you posted on pending federal and New York State legislation that could undermine funding and local control of Public Access TV.  All citizens and community organizations have a key role to play in our franchise renewal process and in the fight against anti-Access legislation.  We will be calling on your participation in this process in the coming weeks and months. We hope you will be able to attend the Community Planning Meetings to evaluate the communication and Public Access TV needs of Manhattan residents and organizations during March 2007.  Please email franchise08@mnn.org if you are interested.</p>"
"MNN Re-Opens Its Doors in East Harlem!";"1168995882";"1205452774";"<p>&nbsp;</p><h1 class=\"title\"> MNN Re-Opens Its Doors in East Harlem!</h1><p>&nbsp;</p><div align=\"left\">[img_assist|nid=2830|title=|desc=|link=none|align=left|width=150|height=113]  </div><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>Manhattan Neighborhood Network has moved to a  new location in East Harlem.  Located at 1699 Lexington Avenue between 106th and 107th,  the space will allow us to continue our work in Harlem, especially in <br />providing equipment and technical support to community-based groups.  In the three years of our presence in El Barrio, we have worked with over twenty groups whose work centers around art, immigration, and education, among other issues. <br /><br />MNN will continue to support the community in ensuring that the diversity of East Harlem is reflected in our channels. We are also happy to be working in a closer manner with Art for Change, an organization that  encourages the advancement of progressive social change by using art as a catalyst for disseminating information to people.<br /><br />We would also like to invite East and Central Harlem residents to a series of gatherings to get your feedback on how MNN may participate in the cultural wealth of the area.  For more information, stay tuned, or write cmevents@mnn.org -  make sure to write &quot;East Harlem&quot; in the subject line.</p><p>&nbsp;</p><h2><strong>MNN’s East Harlem (Lexington Ave. Space) </strong></h2><h2><strong>Satellite Site Location:</strong></h2><p>Open Tuesdays and Fridays (by appointment for other times)</p><p> 1699 Lexington Ave. (bet. 106th &amp; 107th Sts)</p><p>6 train to 103rd or 110 Street</p><p>Phone:(212) 987-1029</p> <p>email:elbarrio@mnn.org </p> <p>&nbsp;</p>"
"Want a Series? Apply Now for the Spring Quarter";"1169654510";"1169707457";"<p> [img_assist|nid=649|title=|desc=|link=none|align=left|width=61|height=74]</p><p>&nbsp;</p><p>Want a regular series on MNN for the Spring? Sign up with all the <a href=\"/producers/getashow#series\">proper application materials</a><strong> through Jan. 26, 2007</strong>. All materials must be submitted to MNN by 5:30pm on <strong>Friday, January 26th</strong>.  If you are a current MNN producer, series renewel forms are in the mail <span class=\"st\">and</span> should be returned by <strong>February 3rd</strong>.</p><p>If you miss the deadline, don&#39;t worry: you can try again for the summer. Or you can always send us a <a href=\"/producers/getashow#singles\">Singles application</a> that we accept on a rolling submission basis. Singles are a great way to get your show on the air faster. Visit <a href=\"/producers/getashow\">Get a show</a> for more details.</p>The Spring Quarter airs March 18 - June 16, 2007. "
"Tell Congress Today: SAVE ACCESS! STOP THE FCC!";"1170094742";"1170351371";"<p>[img_assist|nid=291|title=|desc=|link=none|align=left|width=68|height=78]<strong>Take Action Today at: <a href=\"http://saveaccess.org/node/688\">http://saveaccess.org/node/688</a></strong></p>    <p>The new Senate Commerce Committee meets on <strong>Thursday this week</strong> in a Hearing entitled: &quot;Accessing the Communications Marketplace: A View from the FCC&quot;.<br /><br />This annual Q/A of the FCC by the Senate Committee is an important moment for us to respond to the December 20th FCC Ruling on Video Franchising. That FCC ruling went far deeper than the failed Congressional legislation of last year in attacking Public, Educational, and Governmental (PEG) Access channels and facilities. It also threatens local municipalities ability to exercise control over their &#39;rights of way&quot; and provides little protection against the red-lining of entire communities. Worse of all, the FCC hearing on the matter was rife with inaccuracies and half-truths that even the phone companies backed away from. Such behavior by a Federal agency is reprehensible and we demand full accountability now! </p><p><br />The many organizations representing cities, along with the Alliance for Community Media, have promised a lawsuit - but we need for the Senate to hear from the people and for them to respond accordingly. Congressional intervention can stop this mess now!<br /><br />Please take a moment today to send our letter to the Senate committee! We have to ensure that &#39;local video franchising&#39; is on the Senate&#39;s list of problematic issues with the FCC (because it&#39;s a long list!). And though we are seriously miffed about this mess, we have a proper and polite letter you can send to all the members of the Senate Commerce Committee. <br /><br /><strong>Take Action Today at: <a href=\"http://saveaccess.org/node/688\">http://saveaccess.org/node/688</a></strong><br /><br />Thank you!<br /><br />saveaccess.org</p>"
